Date,SPY,QQQ,IWM,TLT,GLD
2008-08-26,98.3127,40.1957,61.326,63.6106,81.23
2008-08-27,99.2335,40.4522,62.0544,63.7191,81.36
2008-08-28,100.467,40.7851,63.3116,63.7259,82.18
2008-08-29,99.3553,39.9281,62.7668,63.4383,81.71
2008-09-02,98.7633,39.4388,62.7479,63.7988,79.2
2008-09-03,98.6788,39.0601,63.006,64.0737,78.89
2008-09-04,95.6912,37.8021,61.0264,64.5805,78.39
2008-09-05,96.007,37.6162,60.8716,64.5466,78.98
2008-09-08,97.9886,37.5406,61.585,64.8234,78.86
2008-09-09,95.0701,36.7498,60.166,65.4633,76.49
2008-09-10,95.4517,37.0504,60.7296,65.055,74.22
2008-09-11,96.8206,37.7473,61.1136,65.0202,73.08
2008-09-12,97.2312,37.5966,61.3925,64.1807,75.55
2008-09-15,92.6535,36.4259,58.6359,66.2662,77.56
2008-09-16,94.1893,36.7116,60.3318,66.2518,76.79
2008-09-17,89.9666,34.8076,57.608,66.5831,85.46
2008-09-18,92.6341,35.9895,61.0095,65.6088,82.8
2008-09-19,95.7678,37.1648,63.7263,63.5284,85.98
2008-09-22,93.6047,35.4175,61.1385,63.5213,89.18
2008-09-23,91.4589,35.1474,60.3238,63.276,88.32
2008-09-24,91.7519,35.3909,59.4317,63.5546,86.71
2008-09-25,93.1942,35.9537,59.7355,63.4249,86.45
2008-09-26,93.2401,35.585,60.0172,63.8827,86.64
2008-09-29,85.9192,32.7646,55.2752,65.744,89.57
2008-09-30,89.4986,33.7121,57.7827,64.1439,85.07
2008-10-01,89.5447,33.3531,56.9442,64.7533,85.97
2008-10-02,86.2856,31.8336,54.026,65.2743,82.33
2008-10-03,85.1353,31.3433,53.2777,65.8474,82.59
2008-10-06,80.7949,30.1969,50.7445,67.0453,84.28
2008-10-07,77.1779,28.288,47.4114,66.8404,87.27
2008-10-08,75.2322,28.0539,46.2733,65.8826,89.42
